player_id,player_name,team,season,week,rookie,home,qb_id,touchdown,against,wp,report_status,yards_gained,rolling_yapg,rolling_rushing_yards,rolling_receiving_yards,rolling_rushing_touchdowns,rolling_receiving_touchdowns,player_id_drop,passing_tds,passing_yards,qb_rolling_passing_tds,qb_rolling_passing_yards,prev_rushing_yards,prev_receiving_yards,prev_rushing_touchdowns,prev_receiving_touchdowns,prev_red_zone,rolling_red_zone,played
00-0034791,Nick Chubb,CLE,2024,8,0,1,00-0031503,0,BAL,0.25,Healthy,401.0,401.0,22.0,10.0,1.0,0.0,00-0031503,3.0,334.0,3.0,334.0,1525.0,239.0,12.0,1.0,0.42310000000000003,0.7273000000000001,1.0
00-0034796,Lamar Jackson,BAL,2024,8,0,0,00-0034796,0,CLE,0.75,Healthy,387.0,387.0,50.25,0.0,0.25,0.0,00-0034796,2.0,289.0,2.0,289.0,501.0,0.0,2.0,0.0,0.7111,0.5,1.0
00-0034798,Durham Smythe,MIA,2024,8,0,1,00-0034177,0,ARI,0.6644295302013423,Healthy,377.0,377.0,0.0,1.5,0.0,0.0,,,,,,0.0,11.0,0.0,0.0,0.6056,0.2727,
00-0034827,DJ Moore,CHI,2024,8,0,0,00-0039918,0,WAS,0.4504504504504504,Healthy,,,-1.5,56.25,0.0,0.75,,,,,,8.0,314.0,0.0,3.0,0.5667,0.7143,
00-0034829,Mike Gesicki,CIN,2024,8,0,1,00-0036442,0,PHI,0.5967741935483871,Healthy,280.0,159.25,0.0,8.0,0.0,0.0,00-0036442,1.0,234.0,1.75,194.25,0.0,253.0,0.0,0.0,0.65,0.5,1.0
00-0034830,Hayden Hurst,LAC,2024,8,0,1,00-0036355,0,NO,0.7560975609756098,Questionable,,389.0,0.0,10.5,0.0,0.0,,,,0.0,349.0,0.0,59.0,0.0,0.0,0.5106,0.5333,
00-0034837,Calvin Ridley,TEN,2024,8,0,0,00-0034771,0,DET,0.11111111111111116,Minor,416.0,416.0,4.75,14.0,0.0,0.0,00-0034771,1.0,266.0,1.0,266.0,32.0,326.0,1.0,1.0,0.6563,0.4286,1.0
00-0034844,Saquon Barkley,PHI,2024,8,0,0,00-0036389,0,CIN,0.4032258064516129,Minor,397.0,352.75,113.5,14.75,0.75,0.0,00-0036389,1.0,236.0,1.0,144.5,766.0,106.0,5.0,1.0,0.5167,0.8,1.0
00-0034854,KhaDarel Hodge,ATL,2024,8,0,0,00-0029604,0,TB,0.504950495049505,Healthy,394.0,422.5,0.0,33.5,0.0,0.5,00-0029604,4.0,276.0,3.25,265.0,0.0,67.0,0.0,1.0,0.45,0.6154,
00-0034855,Baker Mayfield,TB,2024,8,0,1,00-0034855,0,ATL,0.49504950495049505,Healthy,432.0,385.5,25.75,0.0,0.25,0.0,00-0034855,3.0,330.0,3.0,350.0,169.0,0.0,2.0,0.0,0.45280000000000004,0.625,1.0
00-0034857,Josh Allen,BUF,2024,8,0,0,00-0034857,0,SEA,0.5867768595041323,Minor,,,23.5,0.0,0.25,0.0,,,,,,179.0,0.0,3.0,0.0,0.6071,0.5455,
00-0034869,Sam Darnold,MIN,2024,8,0,0,00-0034869,0,LA,0.5652173913043479,Healthy,276.0,276.0,16.25,0.0,0.0,0.0,00-0034869,2.0,240.0,2.0,240.0,106.0,0.0,0.0,0.0,0.5686,0.44439999999999996,1.0
00-0034928,Steven Sims,HOU,2024,8,0,1,00-0039163,0,IND,0.6923076923076923,Minor,363.0,363.0,0.0,0.0,0.0,0.0,00-0039163,1.0,285.0,1.0,285.0,0.0,0.0,0.0,0.0,0.5577000000000001,0.5556,
00-0034960,Jakobi Meyers,LV,2024,8,0,1,00-0038579,0,KC,0.22727272727272727,Questionable,,310.0,0.0,60.5,0.0,0.0,,,,0.0,52.0,3.0,273.0,0.0,1.0,0.5088,0.5714,
00-0034972,Alexander Mattison,LV,2024,8,0,1,00-0038579,0,KC,0.22727272727272727,Healthy,,310.0,55.75,21.5,0.25,0.0,,,,0.0,52.0,250.0,166.0,3.0,1.0,0.5088,0.5714,
00-0034975,Justice Hill,BAL,2024,8,0,0,00-0034796,0,CLE,0.75,Healthy,387.0,387.0,10.25,33.0,0.0,0.5,00-0034796,2.0,289.0,2.0,289.0,104.0,229.0,0.0,2.0,0.7111,0.5,1.0
00-0034981,Foster Moreau,NO,2024,8,0,0,00-0039376,0,LAC,0.24390243902439024,Healthy,,,0.0,35.0,0.0,0.3333333333333333,,,,,,0.0,150.0,0.0,2.0,0.5294,0.6667000000000001,
00-0035021,Ashton Dulin,IND,2024,8,0,0,00-0026158,0,HOU,0.3076923076923077,Minor,302.0,289.5,7.0,0.0,0.0,0.0,,,,2.0,189.0,21.0,67.0,0.0,1.0,0.5574,0.6667000000000001,
00-0035099,Khari Blasingame,CHI,2024,8,0,0,00-0039918,0,WAS,0.4504504504504504,Healthy,,,,,,,,,,,,,,,,0.5667,0.7143,
00-0035100,Jake Browning,CIN,2024,8,0,1,00-0036442,0,PHI,0.5967741935483871,Healthy,280.0,199.5,,,,,00-0036442,1.0,234.0,1.5,207.5,,,,,0.65,0.5,
00-0035125,Alec Ingold,MIA,2024,8,0,1,00-0034177,0,ARI,0.6644295302013423,Healthy,377.0,377.0,0.0,13.666666666666666,0.3333333333333333,0.0,,,,,,13.0,60.0,1.0,0.0,0.6056,0.2727,1.0
00-0035140,Mecole Hardman,KC,2024,8,0,0,00-0033873,0,LV,0.7727272727272727,Minor,,,19.0,25.0,0.5,0.0,,,,,,38.0,50.0,1.0,0.0,0.625,0.6364,
00-0035208,Olamide Zaccheaus,WAS,2024,8,0,1,00-0039910,0,CHI,0.5495495495495496,Healthy,,,0.0,36.75,0.0,0.0,,,,,,0.0,176.0,0.0,0.0,0.6889,0.3333,
00-0035228,Kyler Murray,ARI,2024,8,0,0,00-0035228,0,MIA,0.3355704697986577,Healthy,389.0,362.75,41.0,0.0,0.5,0.0,00-0035228,2.0,307.0,1.75,266.5,344.0,0.0,2.0,0.0,0.6167,0.375,1.0
00-0035243,Miles Sanders,CAR,2024,8,0,0,00-0039150,0,DEN,0.11764705882352944,Healthy,,,18.25,11.75,0.0,0.0,,,,,,132.0,65.0,1.0,0.0,0.5763,0.4286,
00-0035249,Josh Oliver,MIN,2024,8,0,0,00-0034869,1,LA,0.5652173913043479,Minor,276.0,276.0,0.0,5.0,0.0,0.3333333333333333,00-0034869,2.0,240.0,2.0,240.0,0.0,72.0,0.0,2.0,0.5686,0.44439999999999996,1.0
00-0035250,Devin Singletary,NYG,2024,8,0,0,00-0035710,0,PIT,0.28985507246376807,Healthy,,325.0,21.0,8.5,0.0,0.0,,,,0.0,99.0,239.0,75.0,2.0,0.0,0.4717,0.5,
00-0035261,Tony Pollard,TEN,2024,8,0,0,00-0034771,0,DET,0.11111111111111116,Healthy,416.0,416.0,64.0,8.5,0.5,0.0,00-0034771,1.0,266.0,1.0,266.0,494.0,109.0,3.0,0.0,0.6563,0.4286,1.0
00-0035264,Jarrett Stidham,DEN,2024,8,0,1,00-0039732,0,CAR,0.8823529411764706,Healthy,,421.0,-2.0,0.0,0.0,0.0,,,,0.0,164.0,-2.0,0.0,0.0,0.0,0.6315999999999999,0.5556,
00-0035282,Easton Stick,LAC,2024,8,0,1,00-0036355,0,NO,0.7560975609756098,Healthy,,,,,,,,,,,,,,,,0.5106,0.5333,
00-0035289,Gardner Minshew,LV,2024,8,0,1,00-0038579,0,KC,0.22727272727272727,Minor,,310.0,7.333333333333333,0.0,0.0,0.0,,,,0.0,52.0,40.0,0.0,0.0,0.0,0.5088,0.5714,
00-0035291,Trayveon Williams,CIN,2024,8,0,1,00-0036442,0,PHI,0.5967741935483871,Healthy,280.0,239.75,,,,,00-0036442,1.0,234.0,1.25,220.75,,,,,0.65,0.5,
00-0035298,Scott Miller,PIT,2024,8,0,1,00-0029263,0,NYG,0.7101449275362319,Healthy,,,,,,,,,,,,0.0,31.0,0.0,0.0,0.6102000000000001,0.8,
00-0035341,Trenton Irwin,CIN,2024,8,0,1,00-0036442,0,PHI,0.5967741935483871,Healthy,280.0,280.0,,,,,00-0036442,1.0,234.0,1.0,234.0,0.0,15.0,0.0,0.0,0.65,0.5,1.0
00-0035406,Lil'Jordan Humphrey,DEN,2024,8,0,1,00-0039732,0,CAR,0.8823529411764706,Healthy,,421.0,0.0,17.0,0.0,0.0,,,,0.0,164.0,0.0,155.0,0.0,0.0,0.6315999999999999,0.5556,
00-0035500,Greg Dortch,ARI,2024,8,0,0,00-0035228,0,MIA,0.3355704697986577,Healthy,389.0,389.0,0.0,21.5,0.0,0.25,00-0035228,2.0,307.0,2.0,307.0,4.0,188.0,0.0,1.0,0.6167,0.375,1.0
00-0035535,Darius Slayton,NYG,2024,8,0,0,00-0035710,0,PIT,0.28985507246376807,Healthy,,325.0,0.0,61.5,0.0,0.25,,,,0.0,99.0,0.0,312.0,0.0,1.0,0.4717,0.5,
00-0035537,Ty Johnson,BUF,2024,8,0,0,00-0034857,0,SEA,0.5867768595041323,Healthy,,,13.0,1.0,0.25,0.25,,,,,,76.0,65.0,1.0,2.0,0.6071,0.5455,
00-0035547,Joseph Fortson,KC,2024,8,0,0,00-0033873,0,LV,0.7727272727272727,Healthy,,,0.0,2.5,0.0,0.0,,,,,,0.0,5.0,0.0,0.0,0.625,0.6364,
00-0035567,Craig Reynolds,DET,2024,8,0,1,00-0033106,0,TEN,0.8888888888888888,Healthy,225.0,225.0,21.0,0.0,0.0,0.0,00-0033106,3.0,85.0,3.0,85.0,24.0,0.0,0.0,0.0,0.377,0.6,1.0
00-0035572,Parker Hesse,DET,2024,8,0,1,00-0033106,0,TEN,0.8888888888888888,Healthy,225.0,225.0,,,,,00-0033106,3.0,85.0,3.0,85.0,,,,,0.377,0.6,
00-0035594,Travis Homer,CHI,2024,8,0,0,00-0039918,0,WAS,0.4504504504504504,Questionable,,,,,,,,,,,,16.0,0.0,0.0,0.0,0.5667,0.7143,
00-0035602,Alex Bachman,LV,2024,8,0,1,00-0038579,0,KC,0.22727272727272727,Healthy,,,0.0,31.0,0.0,0.0,,,,,,0.0,31.0,0.0,0.0,0.5088,0.5714,
00-0035628,D'Ernest Johnson,JAX,2024,8,0,1,00-0036971,0,GB,0.38461538461538464,Healthy,390.0,293.5,16.75,14.25,0.0,0.0,00-0036971,2.0,308.0,1.5,250.5,108.0,77.0,0.0,0.0,0.5397,0.5,1.0
00-0035631,Drew Sample,CIN,2024,8,0,1,00-0036442,0,PHI,0.5967741935483871,Healthy,280.0,280.0,0.0,0.0,0.0,0.0,00-0036442,1.0,234.0,1.0,234.0,0.0,28.0,0.0,0.0,0.65,0.5,
00-0035640,DK Metcalf,SEA,2024,8,0,1,00-0030565,0,BUF,0.4132231404958678,Doubtful,,289.0,0.0,76.5,0.0,0.25,,,,2.0,207.0,0.0,568.0,0.0,3.0,0.5536,0.3333,
00-0035644,Noah Fant,SEA,2024,8,0,1,00-0030565,0,BUF,0.4132231404958678,Healthy,,,0.0,44.5,0.0,0.0,,,,,,0.0,263.0,0.0,0.0,0.5536,0.3333,
00-0035659,Terry McLaurin,WAS,2024,8,0,1,00-0039910,0,CHI,0.5495495495495496,Healthy,,,0.5,78.75,0.0,0.75,,,,,,2.0,454.0,0.0,4.0,0.6889,0.3333,
00-0035676,A.J. Brown,PHI,2024,8,0,0,00-0036389,0,CIN,0.4032258064516129,Healthy,397.0,367.5,0.0,102.5,0.0,1.0,00-0036389,1.0,236.0,1.0,175.0,0.0,408.0,0.0,3.0,0.5167,0.8,1.0
00-0035685,David Montgomery,DET,2024,8,0,1,00-0033106,1,TEN,0.8888888888888888,Healthy,225.0,225.0,64.0,24.0,1.0,0.0,00-0033106,3.0,85.0,3.0,85.0,415.0,138.0,7.0,0.0,0.377,0.6,1.0
00-0035689,Dawson Knox,BUF,2024,8,0,0,00-0034857,0,SEA,0.5867768595041323,Minor,,,0.0,5.666666666666667,0.0,0.3333333333333333,,,,,,0.0,47.0,0.0,1.0,0.6071,0.5455,
00-0035700,Josh Jacobs,GB,2024,8,0,0,00-0036264,1,JAX,0.6153846153846154,Healthy,422.0,295.0,65.5,23.0,0.25,0.25,00-0036264,0.0,196.0,3.0,220.0,667.0,115.0,3.0,1.0,0.5577000000000001,0.8181999999999999,1.0
00-0035704,Drew Lock,NYG,2024,8,0,0,00-0035710,0,PIT,0.28985507246376807,Healthy,,325.0,13.0,0.0,0.0,0.0,,,,0.0,99.0,13.0,0.0,0.0,0.0,0.4717,0.5,
00-0035710,Daniel Jones,NYG,2024,8,0,0,00-0035710,0,PIT,0.28985507246376807,Healthy,,,29.25,0.0,0.0,0.0,,,,,,184.0,0.0,0.0,0.0,0.4717,0.5,
00-0035719,Deebo Samuel Sr.,SF,2024,8,0,1,00-0037834,0,DAL,0.7041420118343196,Questionable,,,12.666666666666666,57.0,0.0,0.3333333333333333,,,,,,51.0,335.0,1.0,1.0,0.5962,0.5556,
00-0035806,JaMycal Hasty,NE,2024,8,0,1,00-0039851,0,NYJ,0.2898550724637681,Healthy,249.0,249.0,8.333333333333334,19.333333333333332,0.0,0.3333333333333333,00-0039851,0.0,23.0,0.0,23.0,32.0,58.0,0.0,1.0,0.48979999999999996,0.7273000000000001,
00-0035973,Patrick Taylor,SF,2024,8,0,1,00-0037834,0,DAL,0.7041420118343196,Healthy,,,16.0,12.0,0.0,0.0,,,,,,16.0,12.0,0.0,0.0,0.5962,0.5556,
00-0036040,Juwan Johnson,NO,2024,8,0,0,00-0039376,0,LAC,0.24390243902439024,Minor,,,0.0,27.5,0.0,0.0,,,,,,0.0,136.0,0.0,1.0,0.5294,0.6667000000000001,
00-0036139,Rico Dowdle,DAL,2024,8,0,0,00-0033077,0,SF,0.29585798816568043,Healthy,,,47.5,24.0,0.0,0.5,,,,,,246.0,131.0,0.0,2.0,0.5254,0.6364,
00-0036158,J.K. Dobbins,LAC,2024,8,0,1,00-0036355,0,NO,0.7560975609756098,Healthy,,,53.0,18.0,0.25,0.0,,,,,,478.0,76.0,3.0,0.0,0.5106,0.5333,
00-0036176,Mason Kinsey,TEN,2024,8,0,0,00-0034771,0,DET,0.11111111111111116,Healthy,416.0,416.0,,,,,00-0034771,1.0,266.0,1.0,266.0,,,,,0.6563,0.4286,
00-0036182,Nick Westbrook-Ikhine,TEN,2024,8,0,0,00-0034771,1,DET,0.11111111111111116,Healthy,416.0,416.0,0.0,9.5,0.0,1.0,00-0034771,1.0,266.0,1.0,266.0,0.0,58.0,0.0,3.0,0.6563,0.4286,1.0
00-0036187,Reggie Gilliam,BUF,2024,8,0,0,00-0034857,0,SEA,0.5867768595041323,Healthy,,,,,,,,,,,,,,,,0.6071,0.5455,
00-0036196,Gabe Davis,JAX,2024,8,0,1,00-0036971,0,GB,0.38461538461538464,Minor,390.0,341.75,0.0,23.5,0.0,0.5,00-0036971,2.0,308.0,1.75,279.25,0.0,217.0,0.0,2.0,0.5397,0.5,
00-0036212,Tua Tagovailoa,MIA,2024,8,0,1,00-0034177,0,ARI,0.6644295302013423,Questionable,377.0,377.0,,,,,,,,,,41.0,0.0,0.0,0.0,0.6056,0.2727,1.0
00-0036223,Jonathan Taylor,IND,2024,8,0,0,00-0026158,1,HOU,0.3076923076923077,Minor,302.0,295.75,88.0,20.0,1.0,0.0,,,,2.0,189.0,454.0,89.0,5.0,0.0,0.5574,0.6667000000000001,1.0
00-0036232,Harrison Bryant,LV,2024,8,0,1,00-0038579,0,KC,0.22727272727272727,Questionable,,,0.0,21.333333333333332,0.0,0.0,,,,,,0.0,64.0,0.0,0.0,0.5088,0.5714,
00-0036244,Colby Parkinson,LA,2024,8,0,1,00-0026498,0,MIN,0.43478260869565216,Healthy,386.0,386.0,0.0,34.5,0.0,0.0,00-0026498,4.0,279.0,4.0,279.0,0.0,214.0,0.0,0.0,0.54,0.8571,1.0
00-0036251,Zack Moss,CIN,2024,8,0,1,00-0036442,0,PHI,0.5967741935483871,Healthy,280.0,280.0,23.75,22.5,0.0,0.25,00-0036442,1.0,234.0,1.0,234.0,242.0,187.0,2.0,1.0,0.65,0.5,1.0
00-0036252,Michael Pittman,IND,2024,8,0,0,00-0026158,0,HOU,0.3076923076923077,Minor,302.0,302.0,0.0,62.0,0.0,0.5,,,,,,0.0,352.0,0.0,2.0,0.5574,0.6667000000000001,1.0
00-0036264,Jordan Love,GB,2024,8,0,0,00-0036264,0,JAX,0.6153846153846154,Healthy,422.0,326.75,7.25,0.0,0.0,0.0,00-0036264,0.0,196.0,2.25,214.0,28.0,0.0,0.0,0.0,0.5577000000000001,0.8181999999999999,1.0
00-0036268,Laviska Shenault Jr.,SEA,2024,8,0,1,00-0030565,0,BUF,0.4132231404958678,Healthy,,,0.0,9.0,0.0,0.0,,,,,,1.0,26.0,0.0,0.0,0.5536,0.3333,
00-0036275,D'Andre Swift,CHI,2024,8,0,0,00-0039918,0,WAS,0.4504504504504504,Healthy,,,69.25,42.25,0.75,0.0,,,,,,325.0,193.0,3.0,0.0,0.5667,0.7143,
00-0036290,Cole Kmet,CHI,2024,8,0,0,00-0039918,0,WAS,0.4504504504504504,Healthy,,,0.0,64.5,0.0,0.75,,,,,,0.0,289.0,0.0,3.0,0.5667,0.7143,
00-0036309,Darnell Mooney,ATL,2024,8,0,0,00-0029604,1,TB,0.504950495049505,Healthy,394.0,394.0,0.0,61.25,0.0,0.5,00-0029604,4.0,276.0,4.0,276.0,0.0,506.0,0.0,4.0,0.45,0.6154,1.0
00-0036322,Justin Jefferson,MIN,2024,8,0,0,00-0034869,0,LA,0.5652173913043479,Healthy,276.0,276.0,0.75,84.75,0.0,0.75,00-0034869,2.0,240.0,2.0,240.0,3.0,646.0,0.0,5.0,0.5686,0.44439999999999996,1.0
00-0036328,Antonio Gibson,NE,2024,8,0,1,00-0039851,0,NYJ,0.2898550724637681,Healthy,249.0,249.0,21.75,26.0,0.0,0.0,00-0039851,0.0,23.0,0.0,23.0,236.0,119.0,0.0,0.0,0.48979999999999996,0.7273000000000001,1.0
00-0036332,Josiah Deguara,JAX,2024,8,0,1,00-0036971,0,GB,0.38461538461538464,Healthy,390.0,390.0,0.0,2.0,0.0,0.0,00-0036971,2.0,308.0,2.0,308.0,0.0,10.0,0.0,0.0,0.5397,0.5,
00-0036345,K.J. Osborn,NE,2024,8,0,1,00-0039851,0,NYJ,0.2898550724637681,Healthy,249.0,249.0,0.0,14.5,0.0,0.5,00-0039851,0.0,23.0,0.0,23.0,0.0,57.0,0.0,1.0,0.48979999999999996,0.7273000000000001,1.0
00-0036355,Justin Herbert,LAC,2024,8,0,1,00-0036355,0,NO,0.7560975609756098,Healthy,,,2.5,0.0,0.0,0.0,,,,,,34.0,0.0,0.0,0.0,0.5106,0.5333,
00-0036358,CeeDee Lamb,DAL,2024,8,0,0,00-0033077,0,SF,0.29585798816568043,Healthy,,,3.0,79.0,0.0,0.25,,,,,,37.0,467.0,0.0,2.0,0.5254,0.6364,
00-0036360,Clyde Edwards-Helaire,KC,2024,8,0,0,00-0033873,0,LV,0.7727272727272727,Healthy,,,,,,,,,,,,,,,,0.625,0.6364,
00-0036370,Joshua Kelley,TEN,2024,8,0,0,00-0034771,0,DET,0.11111111111111116,Healthy,416.0,416.0,,,,,00-0034771,1.0,266.0,1.0,266.0,,,,,0.6563,0.4286,
00-0036387,Jalen Reagor,LAC,2024,8,0,1,00-0036355,0,NO,0.7560975609756098,Healthy,,,-1.0,41.0,0.0,0.0,,,,,,-1.0,41.0,0.0,0.0,0.5106,0.5333,
00-0036389,Jalen Hurts,PHI,2024,8,0,0,00-0036389,1,CIN,0.4032258064516129,Healthy,397.0,382.25,25.0,0.0,0.75,0.0,00-0036389,1.0,236.0,1.0,205.5,255.0,0.0,7.0,0.0,0.5167,0.8,1.0
00-0036407,Jerry Jeudy,CLE,2024,8,0,1,00-0031503,0,BAL,0.25,Minor,401.0,401.0,0.0,35.25,0.0,0.0,00-0031503,3.0,334.0,3.0,334.0,0.0,758.0,0.0,2.0,0.42310000000000003,0.7273000000000001,1.0
00-0036410,Tee Higgins,CIN,2024,8,0,1,00-0036442,0,PHI,0.5967741935483871,Questionable,280.0,280.0,0.0,75.5,0.0,0.75,00-0036442,1.0,234.0,1.0,234.0,0.0,341.0,0.0,3.0,0.65,0.5,
00-0036414,Cam Akers,MIN,2024,8,0,0,00-0034869,0,LA,0.5652173913043479,Healthy,276.0,276.0,38.666666666666664,4.333333333333333,0.3333333333333333,0.3333333333333333,00-0034869,2.0,240.0,2.0,240.0,147.0,16.0,1.0,1.0,0.5686,0.44439999999999996,
00-0036415,Van Jefferson,PIT,2024,8,0,1,00-0029263,0,NYG,0.7101449275362319,Healthy,,,0.0,20.666666666666668,0.0,0.3333333333333333,,,,,,0.0,77.0,0.0,1.0,0.6102000000000001,0.8,
00-0036422,Adam Trautman,DEN,2024,8,0,1,00-0039732,0,CAR,0.8823529411764706,Healthy,,,0.0,9.5,0.0,0.0,,,,,,0.0,32.0,0.0,0.0,0.6315999999999999,0.5556,
00-0036425,DeeJay Dallas,ARI,2024,8,0,0,00-0035228,0,MIA,0.3355704697986577,Healthy,389.0,389.0,,,,,00-0035228,2.0,307.0,2.0,307.0,0.0,0.0,0.0,0.0,0.6167,0.375,
00-0036427,Tyler Johnson,LA,2024,8,0,1,00-0026498,0,MIN,0.43478260869565216,Healthy,386.0,386.0,0.0,25.666666666666668,0.0,0.0,00-0026498,4.0,279.0,4.0,279.0,0.0,182.0,0.0,0.0,0.54,0.8571,1.0
00-0036429,Charlie Woerner,ATL,2024,8,0,0,00-0029604,0,TB,0.504950495049505,Healthy,394.0,394.0,,,,,00-0029604,4.0,276.0,4.0,276.0,0.0,17.0,0.0,0.0,0.45,0.6154,1.0
00-0036442,Joe Burrow,CIN,2024,8,0,1,00-0036442,0,PHI,0.5967741935483871,Minor,280.0,280.0,15.75,0.0,0.25,0.0,00-0036442,1.0,234.0,1.0,234.0,106.0,0.0,1.0,0.0,0.65,0.5,1.0
00-0036471,Mathew Sexton,MIA,2024,8,0,1,00-0034177,0,ARI,0.6644295302013423,Healthy,377.0,377.0,,,,,,,,,,,,,,0.6056,0.2727,
00-0036497,Tim Jones,JAX,2024,8,0,1,00-0036971,0,GB,0.38461538461538464,Healthy,390.0,390.0,,,,,00-0036971,2.0,308.0,2.0,308.0,0.0,20.0,0.0,0.0,0.5397,0.5,1.0
00-0036527,DJ Turner,LV,2024,8,0,1,00-0038579,0,KC,0.22727272727272727,Healthy,,,6.75,15.5,0.25,0.0,,,,,,29.0,71.0,1.0,0.0,0.5088,0.5714,
00-0036534,Shane Zylstra,DET,2024,8,0,1,00-0033106,0,TEN,0.8888888888888888,Healthy,225.0,225.0,,,,,00-0033106,3.0,85.0,3.0,85.0,,,,,0.377,0.6,
00-0036550,Rashod Bateman,BAL,2024,8,0,0,00-0034796,0,CLE,0.75,Healthy,387.0,387.0,0.0,68.25,0.0,0.5,00-0034796,2.0,289.0,2.0,289.0,0.0,422.0,0.0,3.0,0.7111,0.5,1.0
00-0036555,Chuba Hubbard,CAR,2024,8,0,0,00-0039150,0,DEN,0.11764705882352944,Healthy,,,86.25,6.5,0.75,0.0,,,,,,537.0,93.0,3.0,1.0,0.5763,0.4286,
00-0036590,Quintin Morris,BUF,2024,8,0,0,00-0034857,0,SEA,0.5867768595041323,Minor,,,,,,,,,,,,,,,,0.6071,0.5455,
00-0036613,Jaylen Waddle,MIA,2024,8,0,1,00-0034177,0,ARI,0.6644295302013423,Minor,377.0,377.0,0.0,29.75,0.0,0.0,,,,,,7.0,314.0,0.0,0.0,0.6056,0.2727,1.0
00-0036620,D'Wayne Eskridge,MIA,2024,8,0,1,00-0034177,0,ARI,0.6644295302013423,Healthy,377.0,377.0,0.0,30.0,0.0,0.0,,,,,,0.0,36.0,0.0,0.0,0.6056,0.2727,1.0
00-0036626,Dyami Brown,WAS,2024,8,0,1,00-0039910,0,CHI,0.5495495495495496,Minor,,,0.0,23.75,0.0,0.25,,,,,,0.0,128.0,0.0,1.0,0.6889,0.3333,
00-0036628,John Bates,WAS,2024,8,0,1,00-0039910,0,CHI,0.5495495495495496,Healthy,,,0.0,9.0,0.0,0.0,,,,,,0.0,14.0,0.0,0.0,0.6889,0.3333,
00-0036630,Tylan Wallace,BAL,2024,8,0,0,00-0034796,0,CLE,0.75,Healthy,387.0,387.0,0.0,31.0,0.0,0.0,00-0034796,2.0,289.0,2.0,289.0,0.0,31.0,0.0,0.0,0.7111,0.5,
00-0036635,Ihmir Smith-Marsette,NYG,2024,8,0,0,00-0035710,0,PIT,0.28985507246376807,Healthy,,,,,,,,,,,,,,,,0.4717,0.5,
00-0036637,Noah Gray,KC,2024,8,0,0,00-0033873,0,LV,0.7727272727272727,Healthy,,,0.0,37.0,0.0,0.0,,,,,,0.0,185.0,0.0,0.0,0.625,0.6364,
00-0036646,Simi Fehoko,LAC,2024,8,0,1,00-0036355,0,NO,0.7560975609756098,Healthy,,,0.0,35.333333333333336,0.0,0.0,,,,,,0.0,106.0,0.0,0.0,0.5106,0.5333,
00-0036674,Josh Pederson,JAX,2024,8,0,1,00-0036971,0,GB,0.38461538461538464,Healthy,390.0,390.0,,,,,00-0036971,2.0,308.0,2.0,308.0,,,,,0.5397,0.5,
00-0036727,Adam Prentice,NO,2024,8,0,0,00-0039376,0,LAC,0.24390243902439024,Healthy,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.5294,0.6667000000000001,
00-0036741,Jack Stoll,PHI,2024,8,0,0,00-0036389,0,CIN,0.4032258064516129,Healthy,397.0,397.0,0.0,4.0,0.0,0.0,00-0036389,1.0,236.0,1.0,236.0,0.0,10.0,0.0,0.0,0.5167,0.8,1.0
00-0036754,Brock Wright,DET,2024,8,0,1,00-0033106,1,TEN,0.8888888888888888,Healthy,225.0,225.0,0.0,15.666666666666666,0.0,0.0,00-0033106,3.0,85.0,3.0,85.0,0.0,57.0,0.0,1.0,0.377,0.6,1.0
00-0036825,Feleipe Franks,CAR,2024,8,0,0,00-0039150,0,DEN,0.11764705882352944,Healthy,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.5763,0.4286,
00-0036849,Tutu Atwell,LA,2024,8,0,1,00-0026498,0,MIN,0.43478260869565216,Healthy,386.0,386.0,1.75,71.0,0.0,0.0,00-0026498,4.0,279.0,4.0,279.0,7.0,350.0,0.0,0.0,0.54,0.8571,1.0
00-0036860,Jake Funk,JAX,2024,8,0,1,00-0036971,0,GB,0.38461538461538464,Healthy,390.0,390.0,,,,,00-0036971,2.0,308.0,2.0,308.0,,,,,0.5397,0.5,
00-0036875,Rhamondre Stevenson,NE,2024,8,0,1,00-0039851,1,NYJ,0.2898550724637681,Minor,249.0,249.0,50.0,9.666666666666666,0.3333333333333333,0.0,00-0039851,0.0,23.0,0.0,23.0,422.0,61.0,5.0,0.0,0.48979999999999996,0.7273000000000001,1.0
00-0036876,Kylen Granson,IND,2024,8,0,0,00-0026158,0,HOU,0.3076923076923077,Healthy,302.0,302.0,0.0,0.0,0.0,0.0,,,,,,0.0,53.0,0.0,0.0,0.5574,0.6667000000000001,1.0
00-0036877,Jaelon Darden,CLE,2024,8,0,1,00-0031503,0,BAL,0.25,Healthy,401.0,401.0,0.0,6.0,0.0,0.0,00-0031503,3.0,334.0,3.0,334.0,2.0,26.0,0.0,0.0,0.42310000000000003,0.7273000000000001,
00-0036879,Sam Ehlinger,IND,2024,8,0,0,00-0026158,0,HOU,0.3076923076923077,Healthy,302.0,302.0,,,,,,,,,,,,,,0.5574,0.6667000000000001,
00-0036887,Luke Farrell,JAX,2024,8,0,1,00-0036971,0,GB,0.38461538461538464,Healthy,390.0,390.0,0.0,8.5,0.0,0.0,00-0036971,2.0,308.0,2.0,308.0,0.0,31.0,0.0,0.0,0.5397,0.5,
