player_id,position,player_name,team,season,week,rookie,home,qb_id,touchdown,against,wp,report_status,yards_gained,rolling_yapg,rolling_rushing_yards,rolling_receiving_yards,rolling_rushing_touchdowns,rolling_receiving_touchdowns,player_id_drop,passing_tds,passing_yards,qb_rolling_passing_tds,qb_rolling_passing_yards,prev_rushing_yards,prev_receiving_yards,prev_rushing_touchdowns,prev_receiving_touchdowns,prev_red_zone,rolling_red_zone,played
00-0039424,WR,Devaughn Vele,DEN,2024,11,1,1,00-0039732,0,ATL,0.574468085106383,Healthy,400.0,400.0,0.0,24.5,0.0,0.25,00-0039732,4.0,307.0,4.0,307.0,0.0,281.0,0.0,1.0,0.45280000000000004,0.6667000000000001,1.0
00-0039451,WR,Isaiah Williams,CIN,2024,11,1,0,00-0036442,0,LAC,0.47619047619047616,Healthy,,,0.0,6.0,0.0,0.0,,,,,,0.0,6.0,0.0,0.0,0.5294,0.2857,
00-0039482,QB,Gavin Hardison,MIA,2024,11,1,1,00-0036212,0,LV,0.8095238095238095,Healthy,353.0,353.0,,,,,00-0036212,3.0,288.0,0.0,0.0,,,,,0.625,0.75,
00-0039530,TE,Brevyn Spann-Ford,DAL,2024,11,1,1,00-0033662,0,HOU,0.2777777777777778,Healthy,,,0.0,0.0,0.0,0.0,,,,,,0.0,20.0,0.0,0.0,0.5574,0.625,
00-0039543,WR,Ramel Keyton,LV,2024,11,1,0,00-0035289,0,MIA,0.19047619047619047,Healthy,328.0,328.0,0.0,7.0,0.0,0.0,00-0035289,2.0,282.0,2.0,282.0,0.0,7.0,0.0,0.0,0.6167,0.3636,1.0
00-0039574,TE,Dylan Leonard,DEN,2024,11,1,1,00-0039732,0,ATL,0.574468085106383,Healthy,400.0,400.0,,,,,00-0039732,4.0,307.0,4.0,307.0,,,,,0.45280000000000004,0.6667000000000001,
00-0039613,TE,Dallin Holker,NO,2024,11,1,1,00-0031280,0,CLE,0.5121951219512195,Healthy,473.0,473.0,,,,,00-0031280,2.0,248.0,2.0,248.0,,,,,0.7111,0.875,
00-0039614,WR,Jermaine Jackson,NO,2024,11,1,1,00-0031280,0,CLE,0.5121951219512195,Healthy,473.0,473.0,-1.0,0.0,0.0,0.0,00-0031280,2.0,248.0,2.0,248.0,-1.0,0.0,0.0,0.0,0.7111,0.875,
00-0039623,WR,Mason Tipton,NO,2024,11,1,1,00-0031280,0,CLE,0.5121951219512195,Healthy,473.0,473.0,0.0,19.666666666666668,0.0,0.0,00-0031280,2.0,248.0,2.0,248.0,0.0,99.0,0.0,0.0,0.7111,0.875,
00-0039631,TE,Cam Grandy,CIN,2024,11,1,0,00-0036442,0,LAC,0.47619047619047616,Healthy,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.5294,0.2857,
